id,tweet
[1403499622195077120],"berikut jadwal vaksin covid 19 dari puskesmas cikadu kecamatan watukumpul,  monggo dicermati jadwal dan tempat pela… https://t.co/rxebdsrnd2"
[1403499570546446338],"@mikuro06 wuihhh subuh2 udah ambil antrian, kemaren aku vaksin jatahnya utk 1000 org tp yg dtg melebihi kuota akhir… https://t.co/vsrcxds4jt"
[1403499541266014208],"hadeh, kucing gw kl bisa gw kasi vaksin jg udh gw vaksin ini. ckckckck 😤"
[1403499304023592962],"sudah vaksin bukan jaminan kita akan kebal. namun, setidaknya, kondisi kita saat terpapar tidak akan terlampau para… https://t.co/hh7abwci19"
[1403499272142688260],negara kaya didorong untuk membiayai lebih banyak vaksinasi negara berkembang https://t.co/nheupirc8b
[1403499129083338755],"#awaniringkas 12 jun 2021 | 6 am 

📌 pkp penuh dilanjut lagi

📌 tiada cadangan vaksin pelajar spm 2021

📌 premis di… https://t.co/xqffoblmuh"
[1403499085869436929],kerajaan belum cadang beri vaksin kepada pelajar spm 2021 https://t.co/yst5h6yo0z https://t.co/abigm65h74
[1403499061223706627],kerajaan belum cadang beri vaksin kepada pelajar spm 2021 https://t.co/g9trajciil https://t.co/heqkmrhpjc
[1403498986812559362],"/biu/ ⚠️ tw // foto jerawat  kaget ⚠️

hallo. aku kena reaksi lokal dari vaksin 3 hari yang lalu, yaitu muncul bany… https://t.co/0ukmczfckm"
[1403498911063363584],@ulfahregar aku vaksin kedua bulan juli sis
[1403498628056973316],pulang cuma buat vaksin check ☺️☺️☺️
[1403491450516480000],@seanbam91 @afnansyafiq ptg x confirm bredah. pkl 2 bawak madre pegi cocok vaksin. kalau sempat aiterai
[1403491428601196545],disuruh vaksin tapi takut bgt sma efek samping nya🥲
[1403491335676456961],ni aku mangat nk suruh org vaksin https://t.co/p5sl7xrt6l
[1403491124279349250],"hello nz sila bagi saya vaksin skunk, saya takut nak balik msia tanpa vaksin https://t.co/1omde597ho"
[1403491008554450945],pets! semua kcg yg sudah di vaksin pasti bakal dapat sertifikat vaksin dan pet health passport gak sih? atau bergantung vetnya?
[1403490692148645889],@narss_je cepat gak dpt. vaksin apa?
[1403490336333205504],@iimfahima terus buat apa maksa orang vaksin ?
[1403490124487270401],150 santri ponpes di pekanbaru jalani vaksinasi covid-19 https://t.co/y31opnsegs https://t.co/ail97bgpuj
[1403490112495775745],"150 santri ponpes di pekanbaru jalani vaksinasi covid-19: ""vaksinasi terhadap santri pondok pesantren ini merupakan… https://t.co/hpheyy0ogh"
[1403489990214967301],"@ikaaika_ cek di google link nya. 
btw aku blim di vaksin dan ngga nau di vaksin, padahal masuk sebagai team satgas covid kabupaten 😂"
[1403489947638632451],@detikcom vaksin yg sekarang tidak bisa dipakai buat penyakit tersebut. butuh pengembangan penelitian lagi dan butu… https://t.co/r22rspx1ip
[1403489750174949378],@sylvkartika sbnrnya atasanku begini tp sejak vaksinasi covid menyerang dan aku undur terus vaksin grgr masih sakit jd weh berubah😭
[1403481799179726848],"🐣 swab hatimu dengan al qur'an.
🐣 vaksin jiwamu dengan dzikir.
🐣 cuci tanganmu dengan sedekah.
🐣 jaga jarak dari ma… https://t.co/utbhuuek4j"
