id,tweet
[1405675163585114112],@rcrhm @meiwulandr @sdenta penanganannya gimana mbak waktu demam pasca vaksin? minum obat kah atau gimana ya baiknya?
[1405675147705520133],@cryshxx vaksin az? kalo gakuat minum paracetamol ajaa biar mendingan
[1405675137114861568],"@sdenta dok, interval vaksin az dosis 1 dan 2 berapa minggu?
jadwal saya 12 minggu tapi ini dimajukan 2 minggu, apa… https://t.co/of0djhg59e"
[1405675069444018177],"yang abis vaksin, semalem bobonya sempet ngigo, ngorok (dikit), gelisah.. ciyan https://t.co/i9odxicbm2"
[1405675057486073860],orang pada nanya kenapa abis divaksin pada demam. ya jaman kita bocah dulu kalo abis vaksin dan imunisasi ya juga d… https://t.co/qw7zr1fpwy
[1405674903328624654],@rarasdf selamat pagi bu.. info vaksin untuk bsk sabtu usia 30tahun kebawah ada dimana saja njih bu?
[1405674903009959944],"@sdenta dok maaf mau tanya, info dari teman” kalau abis vaksin dalam waktu 1 minggu kedepan jgn banyak aktivitas be… https://t.co/huyro3ry4q"
[1405674883908923396],"melihat yg kayak gini, sebenernya kelompok pelajar indonesia di ln yg menolak vaksin ini bisa menjadi bahaya sekali… https://t.co/hv1cl4hhoh"
[1405674882528989186],"temenku sebagai orang yg belajar soal medis, mencoba menjelaskan bahwa vaksin itu begini begitu. tidak bertentangan… https://t.co/ahgbj5bqeh"
[1405674879798575106],temenku perawat lagi s3 di ln dan jadi narasumber webinar sosialisasi vaksin untuk ppi daerahnya. ketika aku bilang… https://t.co/uaapbwczwk
[1405674873834274816],gue mendingan skrngggg yey ga siasia nyekokin susubruang ampe mo munteh wkwkwkwk smoga bisa vaksin
[1405674809946611715],"@eka_ayunn engga ka, emg blm makan dr pulang vaksin 😂"
[1405674793014226945],"malem habis divaksin sistem imun kamu panik itu dikiranya corona, demam lah, eh ternyata cuman adenovirus yang lagi… https://t.co/mbrhucuupz"
[1405674650152013828],mau vaksin az harus siapin dulu hari berikutnya tuh gaada apa apa
[1405674503754051586],bismillah smoga nnti vaksin nya brjln lancar.. klo misalnya ada apa apa ya udh hehehehe😉
[1405674500683874305],@fieexter tu bukan vaksin tp steriod...haha
[1405674462100430848],habis suntik vaksin az siangnya happy happy aja grgr gaada keluhan. pas malem ehhh baru uring2an😩 badan panas sampe… https://t.co/r44ecxpzps
[1405674421965135872],"kalo akhir bulan belum ada pendataan vaksin yg daerah rumah, spertinya harus vaksin di malang"
[1405674420631339009],@c_jessijkt48 grogi mau vaksin
[1405674410321670148],"@googleindonesia jarumnya kecil. nyaris gak terasa. jangan khawatir. 
efeknya timbulan pasca vaksinasi buat sy gak… https://t.co/kevl4bhayg"
[1405670132194496520],"6.30. rs pku jogja. antrian mengambil nomor antrian vaksin covid 19. ngumpulin ktp, ada grup ktp diy dan luar diy.… https://t.co/fcptmdt7qm"
[1405670118281994244],"@samarindaupdate vaksin massal kapan hari ga ada pemberitahuan massal, jadinya g ikutan"
[1405670032969854976],"udah tau penularan corona itu cepet, kuy kita terus jaga protokol kesehatan yah   untuk indonesia #vaksinasi… https://t.co/ooovq8glqc"
[1405670000191414274],"@mnurihsan demi peace of mind &amp; mastiin ya mesti test. krn kuatir terpapar tp gejala ringan. kasian orang sekitar, terutama yg blon vaksin 😊"
