id,tweet
[1428867575690055685],"@alpokatmentega tadi lisa abis share jadwal vaksin di madiun, aku lihat story dia pap di loket pendaftaran."
[1428867561706250246],"@maruk0chann semangat, emang vaksin sampe hari keberapa teh?:("
[1428867519989702663],"ntar siang vaksin, parnonya udah dari sekarang"
[1428867502059134980],@markonah_003 berarti tar masuk surga ditanyain vaksin apa blm ya???surga dah kaya mall masuknya harus vaksin😂
[1428867471415472129],@xuxxi1ka vaksin pertama kah?
[1428867439723352066],min mau tanya syarat naik kereta dari semarang - jakarta apa ya? terus di stasiun tawang/poncol bisa vaksin gak ya? @kai121
[1428867400510836741],@runny_aja @budibotak @donadam68 sebenarnya vaksin itu aman tidak ada didunia ini meninggal karna vaksin kecuali pu… https://t.co/351hv1bjnr
[1428867342075719684],antara vaksin 1 ke 2 ada batas maksimalnya ga sih dari tgl yang ditentukan?
[1428867332189736961],@donadam68 aku belom vaksin jugaaa pe sekarang
[1428867329270509569],@donadam68 ogah vaksin bu takuuuutttt...
[1428867314359836674],"@areajulid bukannya ga mau vaksin, kemarin kamis ga kebagian vaksin di puskesmas, pdahal udah stor kk."
[1428867281140936704],"@chxar00s @mintchoxx @areajulid oh gt y , tmn aku abis vaksin juga ky org mau mati katanya wkwkwk, dia nyesek bgt s… https://t.co/6w5zueibg3"
[1428867249109012481],"@ereniyegah_ @aghniyy @9sehawb @mintchoxx @areajulid masak sih, aku kalimantan adik ku 14th vaksin 1 hari kamis nanti"
[1428867230821871620],"ampun vaksin hari ke 2, macem kanibal anjir, apa aja dimakan😭
kenapa sihhh jadi laperan gini wkwk"
[1428867134856126465],info vaksin sinovac buat tgl 21 agustus dong min @dkijakarta
[1428867128292110337],"@donadam68 gimana mau vaksin, vaksinya saja gak ada..."
[1428867117693095940],@culametangirl @a_gilaa @sambattttt153 @tubirfess ya betul seluruh daerah kaltim susah terutama vaksin dosis pertam… https://t.co/gzcmoi2ank
[1428867048159907850],@null vaksin covid-19: india lulus penggunaan suntikan dna virus pertama di dunia vaks  https://t.co/fcmwlc0tc5
[1428866983219527682],"@budibotak @donadam68 punya penyakit vartigo vaksin salahnya sendiri, sudah dihimbau kalau punya penyakit ngak boleh vaksin"
[1428866975854338051],ini pembagian vaksinnya gimana deh. orang mau vaksin malah ga ada mulu 😠
[1428866963892178945],susah tidur dri semalem grgr mau vaksin
[1428866856333443078],taliban jk musni umar ibnu chaldun ? #maritingkatkankeimanan vaksin pulihkan nusantara https://t.co/omvbvofpvp
[1428866826948145152],stok vaksin covid-19 di medan tinggal 20 ribuan dosis: wali kota medan bobby nasution mengungkapkan stok vaksin cov… https://t.co/urm7ta1kfy
[1428866820732198912],"@bertanyarl nanti aku vaksin, efeknya serem ga si?🥲 pls tell me that everything gonna be alright 😔👍"
[1428866769632972806],"please ini bener kan, gak boong.. asli gue dah hopeless bgt kalo emang gak dpt vaksin.. tapi baru ada di jkt dan st… https://t.co/9ggf5par2f"
[1428863465301569537],@hclovvme haaii semangatt!! aku blm sempet vaksin huhu:(
[1428863426130972672],"beri keutamaan kepada mereka supaya segera menerima vaksin. - pengerusi mybha perak. #sinarharian

https://t.co/tifvcjqqec"
[1428863403695632389],"vaksin zycov-d menggunakan bahagian bahan genetik daripada virus covid-19.

#awaninews #awanipagi #hapuscovid19

https://t.co/qamo6vsfqe"
[1428863348720902148],@istri_popeye @farisandani akue dah mau vaksin ke 2 wkwk
[1428863291456057346],@zznewz @__aih vaksiin dimana ka? dan caranya gimana? bukannya vaksin moderna skrg di prioritaskan buat org yg gabi… https://t.co/hec4oe29mf
[1428863263656218629],"kegiatan vaksinasi covid-19 tahap ii bagi warga binaan lk. 55 orang, dan klga besar pegawai lapas snake lk. 30 oran… https://t.co/44zcv1d5jd"
[1428863198225080321],"habis vaksin moderna langsung demam.
semoga segara sehat.
amiin."
[1428863169431101445],"@amaliaprihatin1 abis vaksin 2hari yg lalu mbaaa ehhh kliyengan dong.
tdi dirumh gpp pas sampe halte pusing ama demam hahaha"
[1428863120802418691],"@mmmcapekdeh @areajulid aku sempet kaya gini, tapi udh ada keterangan kalau sudah di vaksin pertama, kalau kasusnya… https://t.co/uvnjlndluo"
[1428863116545191943],"@tercantiik @areajulid sejenis vaksin besok2nya masuk, sel drh putih udh kenal nih, langsung di hajar ama dia karna… https://t.co/fhmaquzb76"
[1428863115618254849],"@ubinkampus @ssefnum halim nya dimana ya ka kalo bole tau, soalnya lg nyari lokasi vaksin di halim jg hdhe"
[1428863057669738499],nanti vaksin agakk takut🥲👍
[1428863040108187649],udah vaksin ke-2 tapi sertifikat belum ada yg muncul gimana nih bestie https://t.co/9xwwx8ctau
[1428863024694235138],"#bhdunia vaksin kedua buatan tempatan yang turut digunakan bagi kanak-kanak berusia 12 tahun ke atas

https://t.co/e4oivwqpff"
[1428863018620780546],"@depuresi @daisynkn kayak kmrn lagi. kalo udah beres vaksin nakes, baru ke pegawai pelayanan masyarakat, terus ke masyarakat umum."
[1428863015932219393],"@peachunicorny cepet sembuh, kak 💚💚💚.
btw coba minum panadol, kemaren nyokap abis vaksin demam juga, terus minum panadol langsung turun kok."
[1428863010882261003],"@hclovvme semangat, jangan lupa makan sebelum vaksin ya"
[1428862975675232256],berita tentang efektivitas vaksin yang turun lebih rendah dan lebih cepat daripada perkiraan mengkhawatirkan (… https://t.co/zkhx5zbwxp
[1428862969195077637],"vaksin tidak ada unsur pemaksaan, tapi jadi sebuah syarat yg menunjukkan keharusan, piye?"
[1428862940602531841],@tatagii95 @dickarestuayu halo ka mjb. mau vaksin jg ya??
[1428862897556312069],"minat warga sek vaksin ki tinggi tapi yo kuwi, ndadak registrasi sek malah angel. aneh tapi kenyataan ne"
[1428862817570934784],@budibotak @donadam68 kalo ada pemaksaan tentu harus ada jaminan asuransi jiwa/ keamanan after effect dr vaksin ini… https://t.co/llghwtluch
[1428862796700155906],@_ditingtings dapet vaksin ke-3 di mana ting?
[1428862794082910211],"sedih. ternyata masalh covid ngak beres2 di indonesia, krn rakyatnya bodoh keras kepala ngak mau di vaksin. di erop… https://t.co/2lmbot0rhr"
[1428862756124381184],tinggal berangkat vaksin aja susah !
[1428862753670766596],"@contactap2 min, info dong jam operasional vaksin di cgk?"
[1428862695189606407],gue bingung ntar mau vaksin pake baju ape
[1428862602315141120],@holycereall gada deh keknya vaksin cm sampe dosis 2
[1428862593888780288],abis vaksin lengan kiri berasa kenceng banget kayak orang ngebut
[1428862524263260420],"pelaksanaan vaksinasi covid-19  tahap 2  bagi warga masyarakat se kecamatan coblong kota bdg, dengan penanggung jaw… https://t.co/zhgdtcl1ma"
[1428862508178104321],eh ini ada vaksin ketiga ga si🚴🏻🚴🏻
[1428862505300807689],19 agustus 2021 indonesia menerima 450 ribu dosis vaksin astrazeneca dari pemerintah belanda. ini merupakan pengiri… https://t.co/ushpooyex6
[1428862489060528130],strategi gubernur: meningkatkan penerima vaksin untuk pelaku pariwisata jawa barat https://t.co/yzdfk1iimm
[1428862467841564674],"pemaksaan vaksin ini keterlaluan.
urusan vaksin dan kesehatan, dimana yang punya target 100 persen adalah polisi sa… https://t.co/6y5kneo1bc"
[1428862457473163274],@rradycxx semangatttt!!!! vaksin ke brp btw???
[1428862440435949568],semangat vaksin ke 2✊
[1428859123328720899],"sudah disuntik vaksin nusantara menkes siti fadilah mengaku enak badan, bisa menaiki tangga https://t.co/2tvokbvreq"
[1428859110066245638],@filma007 @ayah_navisha @dhikkie @sigitwd iya sama temenku juga gitu pas mau vaksin dosis 1 tiba tiba tensinya ting… https://t.co/cvrysxdqmz
[1428859058023399430],@oxoist jgn lupa sarapan duluu nanti abis vaksin makan lg yg enak2 wkwkwk
[1428859037202874371],@qisyamedina @fikriluqman2 @ainayb_ diam la diktator. kau pemikiran hamba abdi. taksemua semmsuai ambil vaksin.
[1428859030919778306],@jokowi di kampung² di pelosok desa mah susah dapet vaksin gratis. jumlahnya dibatasi kata org kantor kelurahan/des… https://t.co/jyksudbqce
[1428858667072331776],"@lillyismayl kalau dah betul2 sembuh takda simptom, boleh terus vaksin. takyah tunggu 2 bulan"
[1428858665444864003],/wal info vaksin dosis 1 guys
[1428858584008249346],@pshwangj besok senin vaksin hehehe
[1428858540354015236],"assalamualaikum. good morning everyone! 

orang negeri johor! kemonnn 
korang tak dapat vaksin lagi? sanggup je kan… https://t.co/0gfrpaana4"
[1428858517344034820],"@sepong_bobs @areajulid berita aneh, dimana2 sop di rs ya tinggal swab pcr aja sebelum operasi, ga ada rs yg mensyaratkan kartu vaksin."
[1428858510037553155],@nasibku82 q jugaa merasa habis vaksin naafsu makan bertambah
[1428858420598218758],morning siap siap vaksin kedua
[1428858411525971968],"@tvonenews katanya yg sdh vaksin meski kena covid, gejalanya tdk akan parah, tapi fakta di lapangan berbeda, tolong… https://t.co/rlmndc55fz"
[1428858399790301185],yaallah org2 udah pada vaksin dosis 2/3 aku baru mau dosis 1😭
[1428858398372622339],hari ini mau vaksin
[1428858388755075078],nsw customer service minister victor dominello diduga bells palsy setelah vaksin. https://t.co/aioqr4izqz
[1428858349446057986],"penempelan flyer bertemakan imbauan vaksinasi di wilayah desa batursari .

sehat, bangkit, dan maju berdampingan de… https://t.co/yed8sd92di"
[1428858330106142724],booking vaksin buat murid” w kalo gitu pakk biar bisa tatap muka plisss
[1428858312011882505],"fck. nonton world z lagi.. butuh vaksin untuk menyamarkan diri dari serangan zombie. 

ga kebayang kalau virus yang… https://t.co/3cw1e9vufw"
[1428858310598414336],sungguh perbedaan vaksin 1 dan 2. wkwk jam segini dah duduk di bangku depan. udh kek bocil ilang sendirian di polre… https://t.co/gjznwnddfz
[1428858288431538176],"ada teman ngirim foto lagi donor darah bikin langsung sakau donor juga, tapi masih nunggu vaksin dosis kedua yang jadwalnya bulan depan 🥴"
[1428858185557811200],"sesuai target vaksin,kalo vaksin belum sampe target sebar chemtrail lagi https://t.co/bcnz4hcpg7"
[1428858083619393538],"gmorning, hari ini aku vaksin ke 2"
[1428858051545624576],"@anees_aleeya @nuruleeyy sy beli dgn @frhmzee. suka sgt, pakai pegi vaksin aritu. 😁 https://t.co/tfuoqdnl0a"
[1428858018603491332],@katingjaehyun gabisa. mau vaksin 😔
[1428857972902424576],omg bodonya 😭 sanggup bayar taknak cucuk vaksin daripda free https://t.co/litayjx3vg
[1428857955659653123],sebenrnya udh dpt antrian vaksin tp masih nyari yg deket2 :(
[1428857951301767173],kalo gadpat sms vaksin dalam tiga hari itu gmana ya?
[1428857938739830790],@azizazkaaziz @bagusaffandiii @jembermfs ya ikut vaksin dong
[1428857903583162368],"@ragilsemar pesen 1 gong kunci surganya klo ada 😊

asal jgn bikin kunci duplikatnya
pake syarat sertivikat vaksin,krn sy blm d vaksin 😁"
[1428857833668288514],"@kab_kulonprogo 
vaksinasi dilaksanakan pada hari/tanggal sabtu, 21 agustus 2021. pukul 08.00 wib di taman budaya k… https://t.co/ew2wsibpzi"
[1428854136611631105],"cara mendaftar vaksin covid-19 untuk masyarakat umum, siapkan ktp, klik https://t.co/ngdfct6i1u… https://t.co/rybmnfqn9w"
[1428854115212218370],habis vaksin knp jadi malesan gini
[1428854082316296199],@dewi11003750 bisa2 di vaksin itu 🤣🤣🤣
[1428854080382799874],"tak kesah lah kalau kau dh 2 dos vaksin ,mysejahtera kene tetap kene scan bebal"
[1428854074863091714],"@budibotak @donadam68 serba dilematis, selalu ada harapan dan ketakutan disetiap keputusan.. tapi vaksin sebaiknya… https://t.co/gx27icgsxh"
[1428854059142811655],vaksin ke-2 knp bikin mual. gaenak😭
[1428853935121436673],"anying bgt masa kan gua penyintas gabisa vaksin, dari puskesmas juga gaada surat bebas isoman😭 trus administrasi buat kemana2 juga gabisa"
[1428853933712175105],jog! apakah diantara kalian ada yg pernah vaksin dosis 1 di fkkmk ugm? itu nanti dosis 2 nya gimana ya?
[1428853923369000961],@strwbrytaekook lu vaksin dari sekolah apa bukan?sorry oot
[1428853891743903744],@akuzulfikar @sunda_fess entong sih bahaya vaksin kudu fit hela badan na a
[1428853885582536705],"20 jam an abis vaksin... udah cuman bengkak doank dilengen yg abis disuntik.. 

no meriang, no demam no menggigil..… https://t.co/dr88ddm6ue"
[1428853793962094598],"pertama di dunia, india setujui vaksin dna untuk melawan covid-19

 #sindonews #bukanberitabiasa .https://t.co/ge9skicyyu"
[1428853766426480643],"@saaaaaachannnn makasihhh kakk, siip nanti pulang vaksin pasti makan enak 😆😆"
[1428853693772800005],"@convomf iyaa waktu vaksin pertama ngantuk parahh sama laper &amp; haus, kalo vaksin ke2 cuman pegel di bagian tangan gada efek yang berat"
[1428853646834368513],"fresh look's👀 keliatan beda bgt kalo pake pashmina xixi 
anw telat gasih ak baru mau vaksin kedua😹 https://t.co/8oa1gaehav"
[1428853618564763652],@tubirfess kakak sepupu di muara badak blm dapet vaksin dosis 1.
[1428853592065155076],"@bertanyarl mmf nanya, di bandung belum ada kah vaksin 12-17???"
[1428853569357189122],@bebekbindengg minta aja suntikannya bawa pulang. terus tidur dulu dirumah nanti pas bangun baru vaksin mandiri.
[1428853530639572996],"@skyylineo @sunda_fess anjim urg sare baru dua jam, jam 9 vaksin"
[1428853459562860546],"@keuangannews_id iya mbah  betul   , vaksin  memang perintah agama    ,  agama baha'i  ya  mbah  pikun"
[1428853415271010306],"salam, harini vaksin. u"
[1428853323868696576],@tubirfess mungkin masalah infrastrukturnya. vaksin pfizer cuma tahan 1 bulan dan hrs disimpan di suhu -25 derajat… https://t.co/cle5tk79d5
[1428853317585707011],@convomf iya nder. ngantukan. tapi emang kaya gitu btw. udah vaksin ke dua tetep beberapa hari efeknya.
[1428853293778817025],how to explain to the eldest yg vaksin ni bukan racun dalam badan? penat laaaaaa.
[1428853283255250946],ngewe sehabis vaksin menciptkan generasi baru kebal virus secara alami dan genetik terprogram di dna nya
[1428853246739714048],"@leerzzza semangat vaksinnya saaa, abis vaksin jgn lupa mam enakk!!"
[1428853209678815232],kapolsek negara pantau gebyar vaksinasi covid-19 di desa kaliakah: https://t.co/7vnc87uddy via @metrobali
[1428853166678806533],"@draftanakunpad fotkop ktp, surat vaksin pertama,pulpen"
[1428853158692851716],💙 kalian yang abis vaksin jadi ngantukan ga? aku abis vaksin udah tidur kok masi ngantuk si😩
[1428853090678034432],"@askrlfess gpp kok. aku vertigo, darah rendah bisa kok vaksin"
[1428853069618434048],"lusa kemarin saya mau vaksin dosis kedua,setelah antri lama tiba tiba ada pengumuman vaksinnya habis,sabar ajalah dasar belum rejeki."
[1428847698287882243],"ka wijaya kusuma mulai beroperasi di akhir pekan, penumpang wajib bawa kartu vaksin: sebelumnya, sejak awal penerap… https://t.co/qop4kyfphn"
[1428847626280075264],"@areajulid kalo setelah vaksin pertama malah positif, trs vaksin kedua tunda 3 bulan lagi kah?"
[1428847574178435072],"met pagi semua..
awali akhir pekan dg acara yg padat..
jangan lupa vaksin ya..
karena kata bu mentri.. https://t.co/4rp7opqcsf"
